date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:01:34	30236/30236	---M--	200	added ('OK')	application/font-woff2	etag:%226aeae62b893768150f3460329dc461358e8ab2f5%22	https://use.typekit.net/af/efe4a5/00000000000000007735e609/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/efe4a5/00000000000000007735e609/30/le196	(from https://use.typekit.net/tcf1vwe.css)
16:01:34	32240/32240	---M--	200	added ('OK')	application/font-woff	etag:%226aeae62b893768150f3460329dc461358e8ab2f5%22	https://use.typekit.net/af/efe4a5/00000000000000007735e609/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/efe4a5/00000000000000007735e609/30/de196	(from https://use.typekit.net/tcf1vwe.css)
16:01:34	64100/64100	---M-Z	200	added ('OK')	font/opentype	etag:W/%226aeae62b893768150f3460329dc461358e8ab2f5%22	https://use.typekit.net/af/efe4a5/00000000000000007735e609/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/efe4a5/00000000000000007735e609/30/ae196	(from https://use.typekit.net/tcf1vwe.css)
16:01:34	33393749/33393749	---M--	200	added ('OK')	image/jpeg	etag:%2267fbbd5b-1fd8c55%22	https://truthout.org/app/uploads/2025/04/GettyImages-1252487327.jpg	D:/Larp/truthoutfr/truthout.org/app/uploads/2025/04/GettyImages-1252487327.jpg	(from https://truthout.org/articles/los-angeles-teachers-union-defends-students-from-trumps-anti-migrant-crackdown/)
16:01:35	31620/31620	---M--	200	added ('OK')	application/font-woff2	etag:%2245b6acdd85bc39b5dfc108ace1ad2dbe5fca28ba%22	https://use.typekit.net/af/3322cc/00000000000000007735e616/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/3322cc/00000000000000007735e616/30/lfdcc	(from https://use.typekit.net/tcf1vwe.css)
16:01:35	33628/33628	---M--	200	added ('OK')	application/font-woff	etag:%2245b6acdd85bc39b5dfc108ace1ad2dbe5fca28ba%22	https://use.typekit.net/af/3322cc/00000000000000007735e616/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/3322cc/00000000000000007735e616/30/dfdcc	(from https://use.typekit.net/tcf1vwe.css)
16:01:35	66424/66424	---M-Z	200	added ('OK')	font/opentype	etag:W/%2245b6acdd85bc39b5dfc108ace1ad2dbe5fca28ba%22	https://use.typekit.net/af/3322cc/00000000000000007735e616/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/3322cc/00000000000000007735e616/30/afdcc	(from https://use.typekit.net/tcf1vwe.css)
16:01:35	30512/30512	---M--	200	added ('OK')	application/font-woff2	etag:%22174f4ede5c586799404565373f175cfaf1562181%22	https://use.typekit.net/af/1be3c2/00000000000000007735e606/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	D:/Larp/truthoutfr/use.typekit.net/af/1be3c2/00000000000000007735e606/30/l3eab	(from https://use.typekit.net/tcf1vwe.css)
16:01:36	32328/32328	---M--	200	added ('OK')	application/font-woff	etag:%22174f4ede5c586799404565373f175cfaf1562181%22	https://use.typekit.net/af/1be3c2/00000000000000007735e606/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	D:/Larp/truthoutfr/use.typekit.net/af/1be3c2/00000000000000007735e606/30/d3eab	(from https://use.typekit.net/tcf1vwe.css)
16:01:36	64136/64136	---M-Z	200	added ('OK')	font/opentype	etag:W/%22174f4ede5c586799404565373f175cfaf1562181%22	https://use.typekit.net/af/1be3c2/00000000000000007735e606/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n3&v=3	D:/Larp/truthoutfr/use.typekit.net/af/1be3c2/00000000000000007735e606/30/a3eab	(from https://use.typekit.net/tcf1vwe.css)
16:01:36	31652/31652	---M--	200	added ('OK')	application/font-woff2	etag:%2201c852f9fa366dcbc0e5f55fac36fa3969f7f517%22	https://use.typekit.net/af/40d372/00000000000000007735e607/30/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	D:/Larp/truthoutfr/use.typekit.net/af/40d372/00000000000000007735e607/30/laaa3	(from https://use.typekit.net/tcf1vwe.css)
16:01:36	33680/33680	---M--	200	added ('OK')	application/font-woff	etag:%2201c852f9fa366dcbc0e5f55fac36fa3969f7f517%22	https://use.typekit.net/af/40d372/00000000000000007735e607/30/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	D:/Larp/truthoutfr/use.typekit.net/af/40d372/00000000000000007735e607/30/daaa3	(from https://use.typekit.net/tcf1vwe.css)
16:01:37	66388/66388	---M-Z	200	added ('OK')	font/opentype	etag:W/%2201c852f9fa366dcbc0e5f55fac36fa3969f7f517%22	https://use.typekit.net/af/40d372/00000000000000007735e607/30/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i3&v=3	D:/Larp/truthoutfr/use.typekit.net/af/40d372/00000000000000007735e607/30/aaaa3	(from https://use.typekit.net/tcf1vwe.css)
16:01:37	97360/97360	---M--	200	added ('OK')	application/font-woff2	etag:%223df0a0bb45642548e428ccb6f167b1f267cdeb21%22	https://use.typekit.net/af/e2b8db/00000000000000003b9ade23/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/e2b8db/00000000000000003b9ade23/27/le196	(from https://use.typekit.net/tcf1vwe.css)
16:01:37	102876/102876	---M--	200	added ('OK')	application/font-woff	etag:%223df0a0bb45642548e428ccb6f167b1f267cdeb21%22	https://use.typekit.net/af/e2b8db/00000000000000003b9ade23/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/e2b8db/00000000000000003b9ade23/27/de196	(from https://use.typekit.net/tcf1vwe.css)
16:01:37	141680/141680	---M-Z	200	added ('OK')	font/opentype	etag:W/%223df0a0bb45642548e428ccb6f167b1f267cdeb21%22	https://use.typekit.net/af/e2b8db/00000000000000003b9ade23/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/e2b8db/00000000000000003b9ade23/27/ae196	(from https://use.typekit.net/tcf1vwe.css)
16:01:37	115052/115052	---M--	200	added ('OK')	application/font-woff2	etag:%22cfaeb472a6bc4ed3f54ab57f4c981c834db6143e%22	https://use.typekit.net/af/ab5225/00000000000000003b9ade22/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/ab5225/00000000000000003b9ade22/27/lfdcc	(from https://use.typekit.net/tcf1vwe.css)
16:01:38	121492/121492	---M--	200	added ('OK')	application/font-woff	etag:%22cfaeb472a6bc4ed3f54ab57f4c981c834db6143e%22	https://use.typekit.net/af/ab5225/00000000000000003b9ade22/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/ab5225/00000000000000003b9ade22/27/dfdcc	(from https://use.typekit.net/tcf1vwe.css)
16:01:38	166408/166408	---M-Z	200	added ('OK')	font/opentype	etag:W/%22cfaeb472a6bc4ed3f54ab57f4c981c834db6143e%22	https://use.typekit.net/af/ab5225/00000000000000003b9ade22/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	D:/Larp/truthoutfr/use.typekit.net/af/ab5225/00000000000000003b9ade22/27/afdcc	(from https://use.typekit.net/tcf1vwe.css)
16:01:38	88052/88052	---M--	200	added ('OK')	application/font-woff2	etag:%2253986948a7a283bb39f2be9edcc046e4cd01e191%22	https://use.typekit.net/af/9ed68f/00000000000000003b9ade29/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/9ed68f/00000000000000003b9ade29/27/l652f	(from https://use.typekit.net/tcf1vwe.css)
16:01:38	92888/92888	---M--	200	added ('OK')	application/font-woff	etag:%2253986948a7a283bb39f2be9edcc046e4cd01e191%22	https://use.typekit.net/af/9ed68f/00000000000000003b9ade29/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/9ed68f/00000000000000003b9ade29/27/d652f	(from https://use.typekit.net/tcf1vwe.css)
16:01:38	130616/130616	---M-Z	200	added ('OK')	font/opentype	etag:W/%2253986948a7a283bb39f2be9edcc046e4cd01e191%22	https://use.typekit.net/af/9ed68f/00000000000000003b9ade29/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/9ed68f/00000000000000003b9ade29/27/a652f	(from https://use.typekit.net/tcf1vwe.css)
16:01:39	101424/101424	---M--	200	added ('OK')	application/font-woff2	etag:%22c100af31e2fee8905ccbf2328c7a917ece3c6198%22	https://use.typekit.net/af/a79646/00000000000000003b9ade28/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/a79646/00000000000000003b9ade28/27/le265	(from https://use.typekit.net/tcf1vwe.css)
16:01:39	107544/107544	---M--	200	added ('OK')	application/font-woff	etag:%22c100af31e2fee8905ccbf2328c7a917ece3c6198%22	https://use.typekit.net/af/a79646/00000000000000003b9ade28/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/a79646/00000000000000003b9ade28/27/de265	(from https://use.typekit.net/tcf1vwe.css)
16:01:39	149964/149964	---M-Z	200	added ('OK')	font/opentype	etag:W/%22c100af31e2fee8905ccbf2328c7a917ece3c6198%22	https://use.typekit.net/af/a79646/00000000000000003b9ade28/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/a79646/00000000000000003b9ade28/27/ae265	(from https://use.typekit.net/tcf1vwe.css)
16:01:39	44080/44080	---M--	200	added ('OK')	application/font-woff2	etag:%2217b2ad12400906fe43a518cc0e59826e68773c85%22	https://use.typekit.net/af/2b93d5/00000000000000000001309e/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/2b93d5/00000000000000000001309e/27/l652f	(from https://use.typekit.net/tcf1vwe.css)
16:01:39	45400/45400	---M--	200	added ('OK')	application/font-woff	etag:%2217b2ad12400906fe43a518cc0e59826e68773c85%22	https://use.typekit.net/af/2b93d5/00000000000000000001309e/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/2b93d5/00000000000000000001309e/27/d652f	(from https://use.typekit.net/tcf1vwe.css)
16:01:40	67592/67592	---M-Z	200	added ('OK')	font/opentype	etag:W/%2217b2ad12400906fe43a518cc0e59826e68773c85%22	https://use.typekit.net/af/2b93d5/00000000000000000001309e/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	D:/Larp/truthoutfr/use.typekit.net/af/2b93d5/00000000000000000001309e/27/a652f	(from https://use.typekit.net/tcf1vwe.css)
16:01:40	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2016%20Apr%202025%2023:01:41%20GMT	https://cdn.flipboard.com/web/buttons/js/FLIPBOARD_URL	D:/Larp/truthoutfr/cdn.flipboard.com/web/buttons/js/FLIPBOARD_URL.5e.delayed	(from https://cdn.flipboard.com/web/buttons/js/flbuttons.min.js)
16:01:40	1/1	---M--	200	added ('OK')	text/plain	etag:%2267f41309-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/tcf1vwe.css)
16:01:41	50/50	---M--	200	added ('OK')	text/plain	etag:%222e8ea2fdd60cbe23621c31e9f76f8bd3%22	https://cdn.flipboard.com/robots.txt		(from https://cdn.flipboard.com/web/buttons/js/flbuttons.min.js)
